"","Fecha","CVEGEO","MUNICIPIO","ACUMULADOS","NUEVOS","diasemana","DECESOS SEMANALES"
"874",2020-07-20,"26022","Cucurpe",0,0,"lunes",0
"875",2020-07-20,"26023","Cumpas",2,0,"lunes",0
"876",2020-07-20,"26025","Empalme",22,0,"lunes",8
"877",2020-07-20,"26026","Etchojoa",18,0,"lunes",2
"878",2020-07-20,"26027","Fronteras",3,0,"lunes",0
"879",2020-07-20,"26070","General Plutarco Elías Calles",6,0,"lunes",0
"880",2020-07-20,"26028","Granados",0,0,"lunes",0
"881",2020-07-20,"26029","Guaymas",106,0,"lunes",31
"882",2020-07-20,"26030","Hermosillo",346,11,"lunes",54
"883",2020-07-20,"26033","Huatabampo",20,1,"lunes",4
"884",2020-07-20,"26034","Huépac",0,0,"lunes",0
"885",2020-07-20,"26035","Imuris",4,0,"lunes",1
"886",2020-07-20,"26036","Magdalena",13,0,"lunes",1
"887",2020-07-20,"26037","Mazatán",0,0,"lunes",0
"888",2020-07-20,"26038","Moctezuma",2,0,"lunes",0
"889",2020-07-20,"26039","Naco",0,0,"lunes",0
"890",2020-07-20,"26040","Nácori Chico",1,0,"lunes",0
"891",2020-07-20,"26041","Nacozari de García",0,0,"lunes",0
"892",2020-07-20,"26042","Navojoa",80,1,"lunes",7
"893",2020-07-20,"26043","Nogales",184,3,"lunes",22
"894",2020-07-20,"26045","Opodepe",1,0,"lunes",0
"895",2020-07-20,"26046","Oquitoa",0,0,"lunes",0
"896",2020-07-20,"26047","Pitiquito",3,0,"lunes",1
"897",2020-07-20,"26048","Puerto Peñasco",5,0,"lunes",0
"898",2020-07-20,"26049","Quiriego",0,0,"lunes",0
"899",2020-07-20,"26050","Rayón",0,0,"lunes",0
"900",2020-07-20,"26051","Rosario",2,0,"lunes",2
"901",2020-07-20,"26052","Sahuaripa",2,0,"lunes",0
"902",2020-07-20,"26053","San Felipe de Jesús",0,0,"lunes",0
"903",2020-07-20,"26072","San Ignacio Río Muerto",6,0,"lunes",0
"904",2020-07-20,"26055","San Luis Río Colorado",156,3,"lunes",11
"905",2020-07-20,"26056","San Miguel de Horcasitas",3,0,"lunes",0
"906",2020-07-20,"26057","San Pedro de la Cueva",0,0,"lunes",0
"907",2020-07-20,"26058","Santa Ana",4,0,"lunes",0
"908",2020-07-20,"26059","Santa Cruz",0,0,"lunes",0
"909",2020-07-20,"26060","Sáric",2,0,"lunes",0
"910",2020-07-20,"26063","Tepache",0,0,"lunes",0
"911",2020-07-20,"26066","Ures",0,0,"lunes",0
"912",2020-07-20,"26067","Villa Hidalgo",0,0,"lunes",0
"913",2020-07-27,"26001","Aconchi",0,0,"lunes",0
"914",2020-07-27,"26002","Agua Prieta",48,1,"lunes",19
"915",2020-07-27,"26003","Álamos",0,0,"lunes",0
"916",2020-07-27,"26004","Altar",3,0,"lunes",0
"917",2020-07-27,"26005","Arivechi",0,0,"lunes",0
"918",2020-07-27,"26006","Arizpe",1,0,"lunes",0
"919",2020-07-27,"26011","Bacerac",0,0,"lunes",0
"920",2020-07-27,"26011","Bacoachi",1,0,"lunes",0
"921",2020-07-27,"26012","Bácum",8,0,"lunes",3
"922",2020-07-27,"26013","Banámichi",0,0,"lunes",0
"923",2020-07-27,"26014","Baviácora",0,0,"lunes",0
"924",2020-07-27,"26015","Bavispe",1,0,"lunes",1
"925",2020-07-27,"26071","Benito Juárez",18,0,"lunes",6
"926",2020-07-27,"26016","Benjamín Hill",1,0,"lunes",0
"927",2020-07-27,"26017","Caborca",44,5,"lunes",11
"928",2020-07-27,"26018","Cajeme",435,7,"lunes",26
"929",2020-07-27,"26019","Cananea",9,0,"lunes",1
"930",2020-07-27,"26020","Carbó",1,0,"lunes",0
"931",2020-07-27,"26022","Cucurpe",0,0,"lunes",0
"932",2020-07-27,"26023","Cumpas",2,0,"lunes",0
"933",2020-07-27,"26025","Empalme",31,2,"lunes",9
"934",2020-07-27,"26026","Etchojoa",25,1,"lunes",7
"935",2020-07-27,"26027","Fronteras",3,0,"lunes",0
"936",2020-07-27,"26070","General Plutarco Elías Calles",7,0,"lunes",1
"937",2020-07-27,"26028","Granados",0,0,"lunes",0
"938",2020-07-27,"26029","Guaymas",117,2,"lunes",11
"939",2020-07-27,"26030","Hermosillo",398,8,"lunes",52
"940",2020-07-27,"26033","Huatabampo",26,1,"lunes",6
"941",2020-07-27,"26034","Huépac",0,0,"lunes",0
"942",2020-07-27,"26035","Imuris",5,0,"lunes",1
"943",2020-07-27,"26036","Magdalena",19,1,"lunes",6
"944",2020-07-27,"26037","Mazatán",0,0,"lunes",0
"945",2020-07-27,"26038","Moctezuma",2,0,"lunes",0
"946",2020-07-27,"26039","Naco",1,0,"lunes",1
"947",2020-07-27,"26040","Nácori Chico",1,0,"lunes",0
"948",2020-07-27,"26041","Nacozari de García",0,0,"lunes",0
"949",2020-07-27,"26042","Navojoa",87,2,"lunes",7
"950",2020-07-27,"26043","Nogales",205,2,"lunes",21
"951",2020-07-27,"26045","Opodepe",1,0,"lunes",0
"952",2020-07-27,"26046","Oquitoa",0,0,"lunes",0
"953",2020-07-27,"26047","Pitiquito",3,0,"lunes",0
"954",2020-07-27,"26048","Puerto Peñasco",8,0,"lunes",3
"955",2020-07-27,"26049","Quiriego",0,0,"lunes",0
"956",2020-07-27,"26050","Rayón",0,0,"lunes",0
"957",2020-07-27,"26051","Rosario",2,0,"lunes",0
"958",2020-07-27,"26052","Sahuaripa",2,0,"lunes",0
"959",2020-07-27,"26053","San Felipe de Jesús",0,0,"lunes",0
"960",2020-07-27,"26072","San Ignacio Río Muerto",7,1,"lunes",1
"961",2020-07-27,"26055","San Luis Río Colorado",163,2,"lunes",7
"962",2020-07-27,"26056","San Miguel de Horcasitas",3,0,"lunes",0
"963",2020-07-27,"26057","San Pedro de la Cueva",0,0,"lunes",0
"964",2020-07-27,"26058","Santa Ana",5,0,"lunes",1
"965",2020-07-27,"26059","Santa Cruz",0,0,"lunes",0
"966",2020-07-27,"26060","Sáric",2,0,"lunes",0
"967",2020-07-27,"26063","Tepache",0,0,"lunes",0
"968",2020-07-27,"26066","Ures",0,0,"lunes",0
"969",2020-07-27,"26067","Villa Hidalgo",0,0,"lunes",0
"970",2020-08-03,"26001","Aconchi",0,0,"lunes",0
"971",2020-08-03,"26002","Agua Prieta",59,2,"lunes",11
"972",2020-08-03,"26003","Álamos",0,0,"lunes",0
"973",2020-08-03,"26004","Altar",3,0,"lunes",0
"974",2020-08-03,"26005","Arivechi",0,0,"lunes",0
"975",2020-08-03,"26006","Arizpe",1,0,"lunes",0
"976",2020-08-03,"26011","Bacerac",0,0,"lunes",0
"977",2020-08-03,"26011","Bacoachi",1,0,"lunes",0
"978",2020-08-03,"26012","Bácum",12,1,"lunes",4
"979",2020-08-03,"26013","Banámichi",0,0,"lunes",0
"980",2020-08-03,"26014","Baviácora",0,0,"lunes",0
"981",2020-08-03,"26015","Bavispe",1,0,"lunes",0
"982",2020-08-03,"26071","Benito Juárez",19,1,"lunes",1
"983",2020-08-03,"26016","Benjamín Hill",1,0,"lunes",0
"984",2020-08-03,"26017","Caborca",52,1,"lunes",8
"985",2020-08-03,"26018","Cajeme",491,8,"lunes",56
"986",2020-08-03,"26019","Cananea",9,0,"lunes",0
"987",2020-08-03,"26020","Carbó",1,0,"lunes",0
"988",2020-08-03,"26022","Cucurpe",0,0,"lunes",0
"989",2020-08-03,"26023","Cumpas",3,0,"lunes",1
"990",2020-08-03,"26025","Empalme",36,2,"lunes",5
"991",2020-08-03,"26026","Etchojoa",27,0,"lunes",2
"992",2020-08-03,"26027","Fronteras",3,0,"lunes",0
"993",2020-08-03,"26070","General Plutarco Elías Calles",8,0,"lunes",1
"994",2020-08-03,"26028","Granados",0,0,"lunes",0
"995",2020-08-03,"26029","Guaymas",139,4,"lunes",22
"996",2020-08-03,"26030","Hermosillo",499,16,"lunes",101
"997",2020-08-03,"26033","Huatabampo",32,1,"lunes",6
"998",2020-08-03,"26034","Huépac",0,0,"lunes",0
"999",2020-08-03,"26035","Imuris",6,0,"lunes",1
"1000",2020-08-03,"26036","Magdalena",23,1,"lunes",4
"1001",2020-08-03,"26037","Mazatán",0,0,"lunes",0
"1002",2020-08-03,"26038","Moctezuma",3,0,"lunes",1
"1003",2020-08-03,"26039","Naco",1,0,"lunes",0
"1004",2020-08-03,"26040","Nácori Chico",1,0,"lunes",0
"1005",2020-08-03,"26041","Nacozari de García",0,0,"lunes",0
"1006",2020-08-03,"26042","Navojoa",94,0,"lunes",7
"1007",2020-08-03,"26043","Nogales",222,2,"lunes",17
"1008",2020-08-03,"26045","Opodepe",1,0,"lunes",0
"1009",2020-08-03,"26046","Oquitoa",0,0,"lunes",0
"1010",2020-08-03,"26047","Pitiquito",3,0,"lunes",0
"1011",2020-08-03,"26048","Puerto Peñasco",9,0,"lunes",1
"1012",2020-08-03,"26049","Quiriego",0,0,"lunes",0
"1013",2020-08-03,"26050","Rayón",0,0,"lunes",0
"1014",2020-08-03,"26051","Rosario",2,0,"lunes",0
"1015",2020-08-03,"26052","Sahuaripa",2,0,"lunes",0
"1016",2020-08-03,"26053","San Felipe de Jesús",0,0,"lunes",0
"1017",2020-08-03,"26072","San Ignacio Río Muerto",8,0,"lunes",1
"1018",2020-08-03,"26055","San Luis Río Colorado",185,1,"lunes",22
"1019",2020-08-03,"26056","San Miguel de Horcasitas",3,0,"lunes",0
"1020",2020-08-03,"26057","San Pedro de la Cueva",0,0,"lunes",0
"1021",2020-08-03,"26058","Santa Ana",6,0,"lunes",1
"1022",2020-08-03,"26059","Santa Cruz",0,0,"lunes",0
"1023",2020-08-03,"26060","Sáric",2,0,"lunes",0
"1024",2020-08-03,"26063","Tepache",0,0,"lunes",0
"1025",2020-08-03,"26066","Ures",1,0,"lunes",1
"1026",2020-08-03,"26067","Villa Hidalgo",0,0,"lunes",0
"1027",2020-08-10,"26001","Aconchi",0,0,"lunes",0
"1028",2020-08-10,"26002","Agua Prieta",64,0,"lunes",5
"1029",2020-08-10,"26003","Álamos",0,0,"lunes",0
"1030",2020-08-10,"26004","Altar",3,0,"lunes",0
"1031",2020-08-10,"26005","Arivechi",0,0,"lunes",0
"1032",2020-08-10,"26006","Arizpe",1,0,"lunes",0
"1033",2020-08-10,"26011","Bacerac",0,0,"lunes",0
"1034",2020-08-10,"26011","Bacoachi",2,0,"lunes",1
"1035",2020-08-10,"26012","Bácum",14,0,"lunes",2
"1036",2020-08-10,"26013","Banámichi",0,0,"lunes",0
"1037",2020-08-10,"26014","Baviácora",1,0,"lunes",1
"1038",2020-08-10,"26015","Bavispe",1,0,"lunes",0
"1039",2020-08-10,"26071","Benito Juárez",21,1,"lunes",2
"1040",2020-08-10,"26016","Benjamín Hill",1,0,"lunes",0
"1041",2020-08-10,"26017","Caborca",55,2,"lunes",3
"1042",2020-08-10,"26018","Cajeme",518,12,"lunes",27
"1043",2020-08-10,"26019","Cananea",14,0,"lunes",5
"1044",2020-08-10,"26020","Carbó",1,0,"lunes",0
"1045",2020-08-10,"26022","Cucurpe",0,0,"lunes",0
"1046",2020-08-10,"26023","Cumpas",3,0,"lunes",0
"1047",2020-08-10,"26025","Empalme",44,1,"lunes",8
"1048",2020-08-10,"26026","Etchojoa",28,1,"lunes",1
"1049",2020-08-10,"26027","Fronteras",3,0,"lunes",0
"1050",2020-08-10,"26070","General Plutarco Elías Calles",8,0,"lunes",0
"1051",2020-08-10,"26028","Granados",0,0,"lunes",0
"1052",2020-08-10,"26029","Guaymas",155,3,"lunes",16
"1053",2020-08-10,"26030","Hermosillo",663,23,"lunes",164
"1054",2020-08-10,"26033","Huatabampo",39,1,"lunes",7
"1055",2020-08-10,"26034","Huépac",0,0,"lunes",0
"1056",2020-08-10,"26035","Imuris",6,0,"lunes",0
"1057",2020-08-10,"26036","Magdalena",24,0,"lunes",1
"1058",2020-08-10,"26037","Mazatán",0,0,"lunes",0
"1059",2020-08-10,"26038","Moctezuma",3,0,"lunes",0
"1060",2020-08-10,"26039","Naco",1,0,"lunes",0
"1061",2020-08-10,"26040","Nácori Chico",1,0,"lunes",0
"1062",2020-08-10,"26041","Nacozari de García",3,1,"lunes",3
"1063",2020-08-10,"26042","Navojoa",98,0,"lunes",4
"1064",2020-08-10,"26043","Nogales",235,3,"lunes",13
"1065",2020-08-10,"26045","Opodepe",1,0,"lunes",0
"1066",2020-08-10,"26046","Oquitoa",0,0,"lunes",0
"1067",2020-08-10,"26047","Pitiquito",3,0,"lunes",0
"1068",2020-08-10,"26048","Puerto Peñasco",12,0,"lunes",3
"1069",2020-08-10,"26049","Quiriego",0,0,"lunes",0
"1070",2020-08-10,"26050","Rayón",0,0,"lunes",0
"1071",2020-08-10,"26051","Rosario",2,0,"lunes",0
"1072",2020-08-10,"26052","Sahuaripa",2,0,"lunes",0
"1073",2020-08-10,"26053","San Felipe de Jesús",0,0,"lunes",0
"1074",2020-08-10,"26072","San Ignacio Río Muerto",8,0,"lunes",0
"1075",2020-08-10,"26055","San Luis Río Colorado",204,6,"lunes",19
"1076",2020-08-10,"26056","San Miguel de Horcasitas",4,1,"lunes",1
"1077",2020-08-10,"26057","San Pedro de la Cueva",0,0,"lunes",0
"1078",2020-08-10,"26058","Santa Ana",7,0,"lunes",1
"1079",2020-08-10,"26059","Santa Cruz",1,0,"lunes",1
"1080",2020-08-10,"26060","Sáric",2,0,"lunes",0
"1081",2020-08-10,"26063","Tepache",0,0,"lunes",0
"1082",2020-08-10,"26066","Ures",1,0,"lunes",0
"1083",2020-08-10,"26067","Villa Hidalgo",0,0,"lunes",0
"1084",2020-08-17,"26001","Aconchi",0,0,"lunes",0
"1085",2020-08-17,"26002","Agua Prieta",69,0,"lunes",5
"1086",2020-08-17,"26003","Álamos",0,0,"lunes",0
"1087",2020-08-17,"26004","Altar",3,0,"lunes",0
"1088",2020-08-17,"26005","Arivechi",0,0,"lunes",0
"1089",2020-08-17,"26006","Arizpe",1,0,"lunes",0
"1090",2020-08-17,"26011","Bacerac",0,0,"lunes",0
"1091",2020-08-17,"26011","Bacoachi",2,0,"lunes",0
"1092",2020-08-17,"26012","Bácum",18,2,"lunes",4
"1093",2020-08-17,"26013","Banámichi",0,0,"lunes",0
"1094",2020-08-17,"26014","Baviácora",1,0,"lunes",0
"1095",2020-08-17,"26015","Bavispe",1,0,"lunes",0
"1096",2020-08-17,"26071","Benito Juárez",25,0,"lunes",4
"1097",2020-08-17,"26016","Benjamín Hill",1,0,"lunes",0
"1098",2020-08-17,"26017","Caborca",56,0,"lunes",1
"1099",2020-08-17,"26018","Cajeme",549,1,"lunes",31
"1100",2020-08-17,"26019","Cananea",16,1,"lunes",2
"1101",2020-08-17,"26020","Carbó",1,0,"lunes",0
"1102",2020-08-17,"26022","Cucurpe",0,0,"lunes",0
"1103",2020-08-17,"26023","Cumpas",3,0,"lunes",0
"1104",2020-08-17,"26025","Empalme",48,0,"lunes",4
"1105",2020-08-17,"26026","Etchojoa",31,0,"lunes",3
"1106",2020-08-17,"26027","Fronteras",3,0,"lunes",0
"1107",2020-08-17,"26070","General Plutarco Elías Calles",9,0,"lunes",1
"1108",2020-08-17,"26028","Granados",0,0,"lunes",0
"1109",2020-08-17,"26029","Guaymas",170,3,"lunes",15
"1110",2020-08-17,"26030","Hermosillo",753,11,"lunes",90
"1111",2020-08-17,"26033","Huatabampo",51,0,"lunes",12
"1112",2020-08-17,"26034","Huépac",0,0,"lunes",0
"1113",2020-08-17,"26035","Imuris",6,0,"lunes",0
"1114",2020-08-17,"26036","Magdalena",25,0,"lunes",1
"1115",2020-08-17,"26037","Mazatán",0,0,"lunes",0
"1116",2020-08-17,"26038","Moctezuma",3,0,"lunes",0
"1117",2020-08-17,"26039","Naco",2,0,"lunes",1
"1118",2020-08-17,"26040","Nácori Chico",1,0,"lunes",0
"1119",2020-08-17,"26041","Nacozari de García",3,0,"lunes",0
"1120",2020-08-17,"26042","Navojoa",106,0,"lunes",8
"1121",2020-08-17,"26043","Nogales",240,2,"lunes",5
"1122",2020-08-17,"26045","Opodepe",1,0,"lunes",0
"1123",2020-08-17,"26046","Oquitoa",0,0,"lunes",0
"1124",2020-08-17,"26047","Pitiquito",3,0,"lunes",0
"1125",2020-08-17,"26048","Puerto Peñasco",16,1,"lunes",4
"1126",2020-08-17,"26049","Quiriego",0,0,"lunes",0
"1127",2020-08-17,"26050","Rayón",1,0,"lunes",1
"1128",2020-08-17,"26051","Rosario",2,0,"lunes",0
"1129",2020-08-17,"26052","Sahuaripa",2,0,"lunes",0
"1130",2020-08-17,"26053","San Felipe de Jesús",0,0,"lunes",0
"1131",2020-08-17,"26072","San Ignacio Río Muerto",8,0,"lunes",0
"1132",2020-08-17,"26055","San Luis Río Colorado",218,2,"lunes",14
"1133",2020-08-17,"26056","San Miguel de Horcasitas",4,0,"lunes",0
"1134",2020-08-17,"26057","San Pedro de la Cueva",0,0,"lunes",0
"1135",2020-08-17,"26058","Santa Ana",9,0,"lunes",2
"1136",2020-08-17,"26059","Santa Cruz",1,0,"lunes",0
"1137",2020-08-17,"26060","Sáric",2,0,"lunes",0
"1138",2020-08-17,"26063","Tepache",0,0,"lunes",0
"1139",2020-08-17,"26066","Ures",2,0,"lunes",1
"1140",2020-08-17,"26067","Villa Hidalgo",0,0,"lunes",0
"1141",2020-08-24,"26001","Aconchi",0,0,"lunes",0
"1142",2020-08-24,"26002","Agua Prieta",70,0,"lunes",1
"1143",2020-08-24,"26003","Álamos",0,0,"lunes",0
"1144",2020-08-24,"26004","Altar",3,0,"lunes",0
"1145",2020-08-24,"26005","Arivechi",0,0,"lunes",0
"1146",2020-08-24,"26006","Arizpe",1,0,"lunes",0
"1147",2020-08-24,"26011","Bacerac",0,0,"lunes",0
"1148",2020-08-24,"26011","Bacoachi",2,0,"lunes",0
"1149",2020-08-24,"26012","Bácum",18,0,"lunes",0
"1150",2020-08-24,"26013","Banámichi",0,0,"lunes",0
"1151",2020-08-24,"26014","Baviácora",1,0,"lunes",0
"1152",2020-08-24,"26015","Bavispe",1,0,"lunes",0
"1153",2020-08-24,"26071","Benito Juárez",25,0,"lunes",0
"1154",2020-08-24,"26016","Benjamín Hill",1,0,"lunes",0
"1155",2020-08-24,"26017","Caborca",58,0,"lunes",2
"1156",2020-08-24,"26018","Cajeme",560,0,"lunes",11
"1157",2020-08-24,"26019","Cananea",18,0,"lunes",2
"1158",2020-08-24,"26020","Carbó",1,0,"lunes",0
"1159",2020-08-24,"26022","Cucurpe",0,0,"lunes",0
"1160",2020-08-24,"26023","Cumpas",3,0,"lunes",0
"1161",2020-08-24,"26025","Empalme",52,2,"lunes",4
"1162",2020-08-24,"26026","Etchojoa",34,0,"lunes",3
"1163",2020-08-24,"26027","Fronteras",4,0,"lunes",1
"1164",2020-08-24,"26070","General Plutarco Elías Calles",9,0,"lunes",0
"1165",2020-08-24,"26028","Granados",0,0,"lunes",0
"1166",2020-08-24,"26029","Guaymas",183,2,"lunes",13
"1167",2020-08-24,"26030","Hermosillo",799,6,"lunes",46
"1168",2020-08-24,"26033","Huatabampo",52,1,"lunes",1
"1169",2020-08-24,"26034","Huépac",0,0,"lunes",0
"1170",2020-08-24,"26035","Imuris",6,0,"lunes",0
"1171",2020-08-24,"26036","Magdalena",25,0,"lunes",0
"1172",2020-08-24,"26037","Mazatán",0,0,"lunes",0
"1173",2020-08-24,"26038","Moctezuma",3,0,"lunes",0
"1174",2020-08-24,"26039","Naco",2,0,"lunes",0
"1175",2020-08-24,"26040","Nácori Chico",1,0,"lunes",0
"1176",2020-08-24,"26041","Nacozari de García",3,0,"lunes",0
"1177",2020-08-24,"26042","Navojoa",111,1,"lunes",5
"1178",2020-08-24,"26043","Nogales",241,0,"lunes",1
"1179",2020-08-24,"26045","Opodepe",1,0,"lunes",0
"1180",2020-08-24,"26046","Oquitoa",0,0,"lunes",0
"1181",2020-08-24,"26047","Pitiquito",3,0,"lunes",0
"1182",2020-08-24,"26048","Puerto Peñasco",19,1,"lunes",3
"1183",2020-08-24,"26049","Quiriego",0,0,"lunes",0
"1184",2020-08-24,"26050","Rayón",1,0,"lunes",0
"1185",2020-08-24,"26051","Rosario",2,0,"lunes",0
"1186",2020-08-24,"26052","Sahuaripa",2,0,"lunes",0
"1187",2020-08-24,"26053","San Felipe de Jesús",0,0,"lunes",0
"1188",2020-08-24,"26072","San Ignacio Río Muerto",8,0,"lunes",0
"1189",2020-08-24,"26055","San Luis Río Colorado",226,0,"lunes",8
"1190",2020-08-24,"26056","San Miguel de Horcasitas",4,0,"lunes",0
"1191",2020-08-24,"26057","San Pedro de la Cueva",0,0,"lunes",0
"1192",2020-08-24,"26058","Santa Ana",9,0,"lunes",0
"1193",2020-08-24,"26059","Santa Cruz",1,0,"lunes",0
"1194",2020-08-24,"26060","Sáric",2,0,"lunes",0
"1195",2020-08-24,"26063","Tepache",0,0,"lunes",0
"1196",2020-08-24,"26066","Ures",2,0,"lunes",0
"1197",2020-08-24,"26067","Villa Hidalgo",0,0,"lunes",0
"1198",2020-08-31,"26001","Aconchi",0,0,"lunes",0
"1199",2020-08-31,"26002","Agua Prieta",71,0,"lunes",1
"1200",2020-08-31,"26003","Álamos",1,0,"lunes",1
"1201",2020-08-31,"26004","Altar",3,0,"lunes",0
"1202",2020-08-31,"26005","Arivechi",0,0,"lunes",0
"1203",2020-08-31,"26006","Arizpe",1,0,"lunes",0
"1204",2020-08-31,"26011","Bacerac",0,0,"lunes",0
"1205",2020-08-31,"26011","Bacoachi",2,0,"lunes",0
"1206",2020-08-31,"26012","Bácum",19,0,"lunes",1
"1207",2020-08-31,"26013","Banámichi",0,0,"lunes",0
"1208",2020-08-31,"26014","Baviácora",1,0,"lunes",0
"1209",2020-08-31,"26015","Bavispe",1,0,"lunes",0
"1210",2020-08-31,"26071","Benito Juárez",26,0,"lunes",1
"1211",2020-08-31,"26016","Benjamín Hill",1,0,"lunes",0
"1212",2020-08-31,"26017","Caborca",60,0,"lunes",2
"1213",2020-08-31,"26018","Cajeme",572,2,"lunes",12
"1214",2020-08-31,"26019","Cananea",19,0,"lunes",1
"1215",2020-08-31,"26020","Carbó",1,0,"lunes",0
"1216",2020-08-31,"26022","Cucurpe",0,0,"lunes",0
"1217",2020-08-31,"26023","Cumpas",3,0,"lunes",0
"1218",2020-08-31,"26025","Empalme",55,0,"lunes",3
"1219",2020-08-31,"26026","Etchojoa",34,0,"lunes",0
"1220",2020-08-31,"26027","Fronteras",4,0,"lunes",0
"1221",2020-08-31,"26070","General Plutarco Elías Calles",9,0,"lunes",0
"1222",2020-08-31,"26028","Granados",0,0,"lunes",0
"1223",2020-08-31,"26029","Guaymas",185,0,"lunes",2
"1224",2020-08-31,"26030","Hermosillo",854,4,"lunes",55
"1225",2020-08-31,"26033","Huatabampo",58,0,"lunes",6
"1226",2020-08-31,"26034","Huépac",0,0,"lunes",0
"1227",2020-08-31,"26035","Imuris",6,0,"lunes",0
"1228",2020-08-31,"26036","Magdalena",26,0,"lunes",1
"1229",2020-08-31,"26037","Mazatán",0,0,"lunes",0
"1230",2020-08-31,"26038","Moctezuma",4,0,"lunes",1
"1231",2020-08-31,"26039","Naco",2,0,"lunes",0
"1232",2020-08-31,"26040","Nácori Chico",1,0,"lunes",0
"1233",2020-08-31,"26041","Nacozari de García",4,0,"lunes",1
"1234",2020-08-31,"26042","Navojoa",118,3,"lunes",7
"1235",2020-08-31,"26043","Nogales",246,1,"lunes",5
"1236",2020-08-31,"26045","Opodepe",1,0,"lunes",0
"1237",2020-08-31,"26046","Oquitoa",0,0,"lunes",0
"1238",2020-08-31,"26047","Pitiquito",4,0,"lunes",1
"1239",2020-08-31,"26048","Puerto Peñasco",24,2,"lunes",5
"1240",2020-08-31,"26049","Quiriego",0,0,"lunes",0
"1241",2020-08-31,"26050","Rayón",1,0,"lunes",0
"1242",2020-08-31,"26051","Rosario",2,0,"lunes",0
"1243",2020-08-31,"26052","Sahuaripa",2,0,"lunes",0
"1244",2020-08-31,"26053","San Felipe de Jesús",0,0,"lunes",0
"1245",2020-08-31,"26072","San Ignacio Río Muerto",11,1,"lunes",3
"1246",2020-08-31,"26055","San Luis Río Colorado",235,1,"lunes",9
"1247",2020-08-31,"26056","San Miguel de Horcasitas",4,0,"lunes",0
"1248",2020-08-31,"26057","San Pedro de la Cueva",0,0,"lunes",0
"1249",2020-08-31,"26058","Santa Ana",10,0,"lunes",1
"1250",2020-08-31,"26059","Santa Cruz",1,0,"lunes",0
"1251",2020-08-31,"26060","Sáric",2,0,"lunes",0
"1252",2020-08-31,"26063","Tepache",0,0,"lunes",0
"1253",2020-08-31,"26066","Ures",2,0,"lunes",0
"1254",2020-08-31,"26067","Villa Hidalgo",0,0,"lunes",0
"1255",2020-09-07,"26001","Aconchi",0,0,"lunes",0
"1256",2020-09-07,"26002","Agua Prieta",72,0,"lunes",1
"1257",2020-09-07,"26003","Álamos",1,0,"lunes",0
"1258",2020-09-07,"26004","Altar",3,0,"lunes",0
"1259",2020-09-07,"26005","Arivechi",0,0,"lunes",0
"1260",2020-09-07,"26006","Arizpe",1,0,"lunes",0
"1261",2020-09-07,"26011","Bacerac",0,0,"lunes",0
"1262",2020-09-07,"26011","Bacoachi",2,0,"lunes",0
"1263",2020-09-07,"26012","Bácum",19,0,"lunes",0
"1264",2020-09-07,"26013","Banámichi",0,0,"lunes",0
"1265",2020-09-07,"26014","Baviácora",1,0,"lunes",0
"1266",2020-09-07,"26015","Bavispe",1,0,"lunes",0
"1267",2020-09-07,"26071","Benito Juárez",26,0,"lunes",0
"1268",2020-09-07,"26016","Benjamín Hill",1,0,"lunes",0
"1269",2020-09-07,"26017","Caborca",62,0,"lunes",2
"1270",2020-09-07,"26018","Cajeme",579,0,"lunes",7
"1271",2020-09-07,"26019","Cananea",19,0,"lunes",0
"1272",2020-09-07,"26020","Carbó",1,0,"lunes",0
"1273",2020-09-07,"26022","Cucurpe",0,0,"lunes",0
"1274",2020-09-07,"26023","Cumpas",3,0,"lunes",0
"1275",2020-09-07,"26025","Empalme",55,0,"lunes",0
"1276",2020-09-07,"26026","Etchojoa",37,2,"lunes",3
"1277",2020-09-07,"26027","Fronteras",4,0,"lunes",0
"1278",2020-09-07,"26070","General Plutarco Elías Calles",10,0,"lunes",1
"1279",2020-09-07,"26028","Granados",0,0,"lunes",0
"1280",2020-09-07,"26029","Guaymas",188,0,"lunes",3
"1281",2020-09-07,"26030","Hermosillo",888,3,"lunes",34
"1282",2020-09-07,"26033","Huatabampo",60,0,"lunes",2
"1283",2020-09-07,"26034","Huépac",0,0,"lunes",0
"1284",2020-09-07,"26035","Imuris",6,0,"lunes",0
"1285",2020-09-07,"26036","Magdalena",26,0,"lunes",0
"1286",2020-09-07,"26037","Mazatán",0,0,"lunes",0
"1287",2020-09-07,"26038","Moctezuma",4,0,"lunes",0
"1288",2020-09-07,"26039","Naco",2,0,"lunes",0
"1289",2020-09-07,"26040","Nácori Chico",1,0,"lunes",0
"1290",2020-09-07,"26041","Nacozari de García",4,0,"lunes",0
"1291",2020-09-07,"26042","Navojoa",121,0,"lunes",3
"1292",2020-09-07,"26043","Nogales",247,0,"lunes",1
"1293",2020-09-07,"26045","Opodepe",1,0,"lunes",0
"1294",2020-09-07,"26046","Oquitoa",0,0,"lunes",0
"1295",2020-09-07,"26047","Pitiquito",4,0,"lunes",0
"1296",2020-09-07,"26048","Puerto Peñasco",27,0,"lunes",3
"1297",2020-09-07,"26049","Quiriego",0,0,"lunes",0
"1298",2020-09-07,"26050","Rayón",1,0,"lunes",0
"1299",2020-09-07,"26051","Rosario",2,0,"lunes",0
"1300",2020-09-07,"26052","Sahuaripa",2,0,"lunes",0
"1301",2020-09-07,"26053","San Felipe de Jesús",0,0,"lunes",0
